"Dist Code","Year","State Code","State Name","Dist Name","JANUARY RAINFALL (Millimeters)","FEBRUARY RAINFALL (Millimeters)","MARCH RAINFALL (Millimeters)","APRIL RAINFALL (Millimeters)","MAY RAINFALL (Millimeters)","JUNE RAINFALL (Millimeters)","JULY RAINFALL (Millimeters)","AUGUST RAINFALL (Millimeters)","SEPTEMBER RAINFALL (Millimeters)","OCTOBER RAINFALL (Millimeters)","NOVEMBER RAINFALL (Millimeters)","DECEMBER RAINFALL (Millimeters)","ANNUAL RAINFALL (Millimeters)"
"81","2005","5","Karnataka","Uttara Kannada","0.0","0.0","0.0","15.0","174.0","728.0","1115.0","495.0","373.0","153.0","4.0","0.0","3057.0"
"81","2006","5","Karnataka","Uttara Kannada","0.0","0.0","9.0","1.0","308.0","744.0","834.0","659.0","419.0","222.0","44.0","0.0","3240.0"
"81","2007","5","Karnataka","Uttara Kannada","0.0","0.1","1.9","27.8","62.9","949.7","810.5","935.8","549.6","124.4","28.4","0.4","3491.5"
"81","2008","5","Karnataka","Uttara Kannada","0.0","0.0","1.0","39.0","34.0","704.0","584.0","903.0","331.0","35.0","13.0","3.0","2574.0"
"81","2009","5","Karnataka","Uttara Kannada","0.0","0.0","27.6","16.4","83.1","428.0","1412.6","365.7","503.2","267.1","0.0","0.0","3103.7"
"81","2010","5","Karnataka","Uttara Kannada","13.0","0.0","4.0","43.0","48.0","525.0","1008.0","491.0","400.0","177.0","167.0","3.0","2879.0"
"81","2011","5","Karnataka","Uttara Kannada","0.0","1.0","2.0","55.0","28.0","877.0","943.0","701.0","476.0","118.0","38.0","0.0","3237.0"
"81","2012","5","Karnataka","Uttara Kannada","0.0","0.0","0.2","55.0","6.8","675.2","790.8","955.9","346.8","144.1","59.3","0.8","3034.9"
"81","2013","5","Karnataka","Uttara Kannada","4.5","12.4","1.6","12.0","73.3","854.8","1518.1","611.8","350.1","195.7","14.3","0.6","3649.2"
"81","2014","5","Karnataka","Uttara Kannada","0.0","0.0","3.9","25.8","134.1","447.4","1172.5","1005.1","301.9","148.1","25.7","25.3","3289.8"
"81","2015","5","Karnataka","Uttara Kannada","1.7","0.0","27.4","22.8","94.4","664.5","482.1","423.4","257.1","105.0","57.1","0.2","2135.7"
"82","1966","5","Karnataka","Kodagu / Coorg","2.9","3.2","12.2","59.3","139.1","257.6","769.4","270.5","302.8","236.7","159.4","16.3","2229.2"
"82","1967","5","Karnataka","Kodagu / Coorg","6.2","0.0","0.2","96.9","176.2","485.8","1191.2","610.7","92.9","128.0","18.8","15.6","2822.4"
"82","1968","5","Karnataka","Kodagu / Coorg","0.0","13.7","28.6","134.0","86.8","352.6","1055.7","342.8","225.4","120.2","22.1","5.1","2386.8"
"82","1969","5","Karnataka","Kodagu / Coorg","0.4","0.0","11.9","107.3","159.8","332.7","1041.2","441.1","290.0","142.8","100.4","50.6","2678.2"
"82","1970","5","Karnataka","Kodagu / Coorg","10.6","1.1","27.0","122.9","265.3","369.4","806.7","637.5","203.4","369.5","115.5","1.3","2930.3"
"82","1971","5","Karnataka","Kodagu / Coorg","0.6","3.3","10.1","116.6","174.2","791.1","635.8","398.0","272.1","190.4","23.8","12.4","2628.3"
"82","1972","5","Karnataka","Kodagu / Coorg","0.0","1.7","0.0","42.6","310.3","373.5","798.4","348.0","212.1","209.9","26.0","38.4","2360.9"
"82","1973","5","Karnataka","Kodagu / Coorg","0.0","0.0","3.8","42.6","205.0","695.2","872.2","640.0","100.2","123.6","46.2","5.8","2734.5"
"82","1974","5","Karnataka","Kodagu / Coorg","0.0","0.0","7.9","91.9","118.9","183.1","1183.4","657.7","330.6","130.5","33.3","0.0","2737.4"
"82","1975","5","Karnataka","Kodagu / Coorg","4.2","11.6","37.5","59.3","124.5","957.7","587.5","870.8","389.7","182.9","59.6","0.1","3285.3"
"82","1976","5","Karnataka","Kodagu / Coorg","0.0","0.0","15.0","138.9","50.7","144.9","693.8","475.5","199.3","102.5","172.8","7.9","2001.3"
"82","1977","5","Karnataka","Kodagu / Coorg","0.0","6.5","26.5","90.7","236.8","544.6","994.1","382.6","392.4","375.2","190.3","0.0","3239.7"
"82","1978","5","Karnataka","Kodagu / Coorg","7.4","11.0","14.6","57.9","192.7","725.3","823.0","778.8","143.5","125.6","105.1","37.9","3022.8"
"82","1979","5","Karnataka","Kodagu / Coorg","0.7","5.5","5.2","56.0","79.2","533.6","776.5","744.4","254.8","112.9","171.4","2.0","2742.4"
"82","1980","5","Karnataka","Kodagu / Coorg","0.0","0.0","15.5","175.0","110.0","822.2","1063.5","451.6","170.6","126.9","93.3","2.3","3031.0"
"82","1981","5","Karnataka","Kodagu / Coorg","0.1","0.3","32.6","41.5","140.4","604.5","665.9","974.8","307.1","152.3","50.4","6.7","2976.5"
"82","1982","5","Karnataka","Kodagu / Coorg","1.3","0.0","11.9","33.6","104.4","429.1","650.9","624.3","71.7","116.3","29.0","0.0","2072.5"
"82","1983","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.0","0.8","91.0","507.5","587.6","695.9","311.7","150.5","43.8","46.8","2435.6"
"82","1984","5","Karnataka","Kodagu / Coorg","16.0","14.2","130.6","89.6","60.9","907.4","787.3","430.7","208.0","250.6","6.6","5.1","2906.9"
"82","1985","5","Karnataka","Kodagu / Coorg","24.6","0.7","19.3","73.1","76.3","714.4","339.8","502.3","184.2","122.6","81.1","20.2","2158.4"
"82","1986","5","Karnataka","Kodagu / Coorg","4.9","4.5","19.5","46.2","56.0","638.9","484.0","666.2","181.1","167.2","94.7","18.8","2382.0"
"82","1987","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.7","29.1","135.0","260.6","330.7","385.7","164.7","242.4","141.4","38.4","1728.7"
"82","1988","5","Karnataka","Kodagu / Coorg","0.0","10.5","15.3","113.5","63.5","290.2","812.5","486.9","313.7","93.0","14.4","19.1","2232.6"
"82","1989","5","Karnataka","Kodagu / Coorg","0.0","0.2","25.2","66.8","109.7","523.1","910.8","524.7","210.8","180.8","23.3","1.2","2576.6"
"82","1990","5","Karnataka","Kodagu / Coorg","15.0","0.0","0.0","17.0","184.0","483.0","510.0","692.0","115.0","329.0","22.0","-1.0","2367.0"
"82","1991","5","Karnataka","Kodagu / Coorg","0.0","0.0","10.0","71.0","153.0","552.0","924.0","591.0","119.0","170.0","38.0","-1.0","2628.0"
"82","1992","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.0","52.0","142.0","817.0","726.0","544.0","284.0","140.0","237.0","0.0","2942.0"
"82","1993","5","Karnataka","Kodagu / Coorg","-1.0","3.7","12.5","54.9","139.3","406.8","674.8","548.8","123.3","212.3","56.8","29.5","2262.7"
"82","1994","5","Karnataka","Kodagu / Coorg","13.1","1.5","7.3","192.7","89.3","739.9","1162.2","401.4","220.0","378.4","63.5","0.0","3269.3"
"82","1995","5","Karnataka","Kodagu / Coorg","6.0","0.0","1.0","71.0","156.0","350.0","971.0","432.0","512.0","115.0","72.0","0.0","2686.0"
"82","1996","5","Karnataka","Kodagu / Coorg","1.0","1.0","6.0","105.0","43.0","664.0","814.0","553.0","304.0","383.0","46.0","77.0","2997.0"
"82","1997","5","Karnataka","Kodagu / Coorg","6.0","1.0","50.0","37.0","97.0","594.0","1090.0","938.0","126.0","171.0","184.0","64.0","3358.0"
"82","1998","5","Karnataka","Kodagu / Coorg","0.0","0.0","15.0","52.0","94.0","694.0","860.0","426.0","313.0","222.0","106.0","44.0","2826.0"
"82","1999","5","Karnataka","Kodagu / Coorg","0.0","7.0","0.0","47.0","273.0","472.0","1111.0","477.0","150.0","364.0","36.0","2.0","2939.0"
"82","2000","5","Karnataka","Kodagu / Coorg","14.0","6.0","2.0","75.0","121.0","653.0","651.0","784.0","256.0","178.0","24.0","71.0","2835.0"
"82","2001","5","Karnataka","Kodagu / Coorg","0.0","14.0","1.0","138.0","119.0","570.0","770.0","536.0","141.0","173.0","95.0","0.0","2557.0"
"82","2002","5","Karnataka","Kodagu / Coorg","0.0","7.0","0.0","61.0","47.0","441.0","375.0","613.0","146.0","412.0","16.0","0.0","2118.0"
"82","2003","5","Karnataka","Kodagu / Coorg","-1.0","-1.0","-1.0","72.0","5.0","426.0","594.0","504.0","107.0","210.0","10.0","0.0","1928.0"
"82","2004","5","Karnataka","Kodagu / Coorg","0.0","0.0","17.0","107.0","298.0","680.0","621.0","747.0","78.0","185.0","54.0","0.0","2787.0"
"82","2005","5","Karnataka","Kodagu / Coorg","0.0","0.0","32.0","98.0","343.0","437.0","1120.0","660.0","376.0","191.0","69.0","1.0","3327.0"
"82","2006","5","Karnataka","Kodagu / Coorg","0.0","0.0","79.0","25.0","431.0","457.0","831.0","539.0","302.0","162.0","102.0","4.0","2932.0"
"82","2007","5","Karnataka","Kodagu / Coorg","0.0","0.0","5.6","37.0","53.6","826.0","1276.2","884.7","442.6","176.0","54.4","4.0","3760.1"
"82","2008","5","Karnataka","Kodagu / Coorg","0.0","0.0","3.0","86.0","84.0","518.0","581.0","583.0","218.0","200.0","11.0","2.0","2116.0"
"82","2009","5","Karnataka","Kodagu / Coorg","0.0","0.0","88.2","46.4","74.3","219.1","1318.1","271.3","337.8","145.7","0.0","0.0","2500.9"
"82","2010","5","Karnataka","Kodagu / Coorg","15.0","3.0","11.0","74.0","106.0","394.0","729.0","489.0","295.0","278.0","250.0","1.0","2647.0"
"82","2011","5","Karnataka","Kodagu / Coorg","3.0","10.0","13.0","137.0","94.0","743.0","721.0","625.0","390.0","229.0","114.0","0.0","3077.0"
"82","2012","5","Karnataka","Kodagu / Coorg","0.5","2.2","7.2","154.9","34.6","273.3","363.7","531.0","238.6","98.2","94.9","8.6","1807.7"
"82","2013","5","Karnataka","Kodagu / Coorg","0.0","22.5","84.3","20.1","105.6","711.0","1169.7","488.8","238.9","159.7","28.2","2.5","3031.3"
"82","2014","5","Karnataka","Kodagu / Coorg","3.3","0.6","7.1","83.3","210.0","282.6","945.8","589.6","354.2","108.2","20.6","24.7","2630.0"
"82","2015","5","Karnataka","Kodagu / Coorg","0.2","4.3","37.1","139.5","184.0","922.1","403.0","308.8","250.0","124.9","102.0","10.7","2486.6"
"83","1990","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","30.6","2.1","17.5","4.5","254.0","36.1","89.0","99.5","188.8","344.3","271.7","49.9","1388.0"
"83","1991","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","18.2","2.1","0.0","4.1","5.8","242.4","59.8","136.7","151.4","281.7","538.3","4.1","1444.6"
"83","1992","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","11.4","0.0","0.0","11.1","23.9","6.9","67.3","117.1","112.9","124.4","378.6","93.8","947.4"
"83","1993","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","0.0","3.6","0.6","0.0","38.1","41.8","65.7","169.0","168.8","239.4","427.9","233.2","1388.1"
"83","1994","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","0.5","16.1","0.6","0.0","35.7","38.5","99.2","138.7","87.2","312.5","437.7","145.3","1312.0"
"83","1995","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","81.5","1.6","8.5","1.9","275.0","93.1","107.7","257.8","200.4","204.3","153.0","2.0","1386.8"
"83","1996","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","0.2","0.0","0.0","44.5","5.6","396.9","55.8","107.3","166.3","246.2","249.0","412.4","1684.2"
"83","2012","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","7.9","0.0","0.0","0.1","5.9","31.6","75.1","141.9","93.8","318.4","95.3","132.6","902.6"
"83","2013","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","0.0","24.3","13.7","0.0","16.7","73.8","135.3","153.3","172.8","137.1","116.9","61.4","905.3"
"83","2014","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","0.5","3.4","0.0","0.0","35.7","117.6","50.9","130.9","130.6","196.3","135.0","106.9","907.8"
"83","2015","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","1.7","0.0","0.0","49.5","45.4","32.2","102.2","140.4","70.3","179.8","1061.3","574.0","2256.8"
"84","1966","11","Tamil Nadu","South Arcot / Cuddalore","10.4","1.8","5.7","10.2","130.8","40.4","55.9","409.0","166.6","422.5","285.3","183.6","1722.3"
"84","1967","11","Tamil Nadu","South Arcot / Cuddalore","83.8","0.0","20.5","8.5","11.7","59.6","71.1","192.9","76.0","210.5","192.2","243.5","1170.3"
"84","1968","11","Tamil Nadu","South Arcot / Cuddalore","0.3","1.1","34.6","82.2","34.3","31.3","27.1","131.3","170.0","81.0","206.9","125.4","925.5"
"84","1969","11","Tamil Nadu","South Arcot / Cuddalore","0.4","6.5","0.0","2.3","16.5","25.4","25.9","111.9","49.2","418.0","451.3","188.0","1295.4"
"84","1970","11","Tamil Nadu","South Arcot / Cuddalore","11.9","19.3","0.8","18.1","54.8","41.7","100.4","103.4","187.5","109.6","425.0","31.7","1104.4"
"84","1971","11","Tamil Nadu","South Arcot / Cuddalore","33.8","27.6","28.0","17.4","60.8","43.9","80.3","134.6","110.4","348.0","97.3","405.9","1387.7"
"84","1972","11","Tamil Nadu","South Arcot / Cuddalore","0.4","0.2","0.0","1.9","94.6","34.8","66.4","78.0","223.0","359.9","166.6","347.6","1373.4"
"84","1973","11","Tamil Nadu","South Arcot / Cuddalore","0.0","0.0","0.5","0.4","18.3","79.1","37.0","132.7","169.3","291.1","187.2","113.1","1028.7"
"84","1974","11","Tamil Nadu","South Arcot / Cuddalore","0.1","5.4","7.1","0.5","26.1","55.9","78.7","98.9","120.2","181.8","37.6","57.7","669.9"
"84","1975","11","Tamil Nadu","South Arcot / Cuddalore","5.1","0.1","55.8","0.0","47.5","21.8","175.7","130.4","91.1","228.8","251.6","78.3","1086.1"
"84","1976","11","Tamil Nadu","South Arcot / Cuddalore","0.2","0.5","0.0","8.6","21.4","38.0","127.3","142.8","77.6","167.5","329.1","139.7","1052.6"
"84","1977","11","Tamil Nadu","South Arcot / Cuddalore","3.3","13.6","0.1","25.8","58.2","81.8","28.4","169.0","107.5","420.6","602.9","17.1","1528.4"
"84","1978","11","Tamil Nadu","South Arcot / Cuddalore","1.4","5.7","0.0","6.4","19.5","22.6","68.7","84.4","207.4","194.8","313.8","284.9","1209.4"
"84","1979","11","Tamil Nadu","South Arcot / Cuddalore","0.8","4.0","8.9","1.3","26.5","52.3","48.0","90.8","263.3","222.1","652.6","72.1","1443.0"
"84","1980","11","Tamil Nadu","South Arcot / Cuddalore","0.0","0.0","0.9","17.6","6.6","29.8","95.0","77.0","78.0","121.2","203.6","63.9","693.4"
"84","1981","11","Tamil Nadu","South Arcot / Cuddalore","41.6","0.0","6.4","0.1","116.5","27.1","166.4","115.3","158.0","321.5","158.4","98.2","1209.7"
"84","1982","11","Tamil Nadu","South Arcot / Cuddalore","1.2","0.0","0.7","8.0","17.9","17.5","61.8","29.4","100.8","91.8","281.5","59.7","670.2"
"84","1983","11","Tamil Nadu","South Arcot / Cuddalore","0.6","0.0","0.0","0.0","48.1","36.0","82.4","171.6","163.2","137.1","114.8","432.1","1186.0"
"84","1984","11","Tamil Nadu","South Arcot / Cuddalore","33.6","236.0","122.5","16.5","3.4","17.1","159.5","53.4","218.3","90.5","203.3","77.3","1231.3"
"84","1985","11","Tamil Nadu","South Arcot / Cuddalore","184.6","12.8","0.7","5.2","32.3","73.8","72.9","161.2","187.3","153.7","443.3","133.7","1461.4"
"84","1986","11","Tamil Nadu","South Arcot / Cuddalore","135.5","29.4","63.2","1.5","25.3","43.9","54.8","88.9","156.1","228.5","217.9","154.0","1199.0"
"84","1987","11","Tamil Nadu","South Arcot / Cuddalore","17.0","0.3","28.6","4.9","12.7","78.7","14.9","92.9","184.3","173.4","191.3","274.4","1073.3"
"84","1988","11","Tamil Nadu","South Arcot / Cuddalore","0.2","0.0","2.1","66.6","31.1","22.4","80.3","189.7","156.1","63.0","191.0","66.9","869.3"
"84","1989","11","Tamil Nadu","South Arcot / Cuddalore","3.3","0.0","14.8","2.5","38.9","45.5","154.9","39.3","95.5","152.2","351.7","60.9","959.5"
"84","1990","11","Tamil Nadu","South Arcot / Cuddalore","79.4","16.8","30.9","3.6","76.3","30.7","49.6","157.5","141.4","223.1","122.7","57.4","989.4"
"84","1991","11","Tamil Nadu","South Arcot / Cuddalore","10.1","6.0","0.0","8.4","2.8","73.7","17.6","111.8","112.8","277.1","414.2","20.2","1054.7"
"84","1992","11","Tamil Nadu","South Arcot / Cuddalore","0.9","0.0","0.0","4.0","11.2","37.3","70.8","44.6","179.0","148.3","362.3","120.2","978.6"
"84","1993","11","Tamil Nadu","South Arcot / Cuddalore","0.0","8.5","0.8","0.0","8.8","90.0","66.6","133.8","137.3","219.4","380.0","311.8","1357.0"
"84","1994","11","Tamil Nadu","South Arcot / Cuddalore","1.1","39.1","0.0","0.4","31.0","21.5","56.4","113.5","52.7","148.3","284.6","72.1","820.7"
"84","1995","11","Tamil Nadu","South Arcot / Cuddalore","21.5","1.7","10.9","1.6","163.4","51.8","99.3","123.5","188.4","141.3","135.6","8.6","947.6"
"84","1996","11","Tamil Nadu","South Arcot / Cuddalore","0.3","0.0","0.0","44.5","32.4","225.2","37.9","139.1","180.0","176.0","237.1","762.6","1835.1"
"84","1997","11","Tamil Nadu","South Arcot / Cuddalore","13.0","17.1","11.2","38.6","55.9","37.0","47.0","96.0","155.9","196.6","514.2","355.3","1537.8"
"84","1998","11","Tamil Nadu","South Arcot / Cuddalore","1.3","0.3","0.0","0.0","57.7","4.2","35.3","91.5","96.8","178.4","379.0","416.2","1260.7"
"84","1999","11","Tamil Nadu","South Arcot / Cuddalore","1.5","4.8","0.0","50.3","56.9","20.6","83.6","49.5","77.2","284.4","451.5","115.0","1195.3"
"84","2000","11","Tamil Nadu","South Arcot / Cuddalore","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8","30.8"
"84","2001","11","Tamil Nadu","South Arcot / Cuddalore","2.7","0.0","0.0","21.5","37.3","25.7","95.2","82.5","85.1","207.4","146.1","141.6","845.1"
"84","2002","11","Tamil Nadu","South Arcot / Cuddalore","26.1","174.2","0.0","0.0","25.0","46.2","61.6","19.8","73.2","236.5","226.9","106.7","996.2"
"84","2003","11","Tamil Nadu","South Arcot / Cuddalore","0.0","0.0","0.2","21.5","70.8","30.4","84.3","224.8","94.5","304.4","446.7","28.1","1305.7"
"84","2004","11","Tamil Nadu","South Arcot / Cuddalore","21.6","0.0","7.5","0.4","250.1","81.4","27.6","75.1","253.8","503.1","389.1","16.3","1626.0"
"84","2005","11","Tamil Nadu","South Arcot / Cuddalore","1.5","7.9","1.6","129.3","75.2","2.2","41.0","79.6","217.5","260.4","824.3","261.4","1901.9"
"84","2006","11","Tamil Nadu","South Arcot / Cuddalore","29.7","0.0","9.7","6.6","50.4","54.6","38.0","51.9","102.0","471.5","407.1","128.7","1350.2"
"84","2007","11","Tamil Nadu","South Arcot / Cuddalore","0.0","11.5","0.0","17.8","24.9","17.8","104.1","143.3","65.3","422.0","87.9","327.8","1222.4"
"84","2008","11","Tamil Nadu","South Arcot / Cuddalore","73.3","28.0","272.5","3.9","41.8","50.4","59.0","92.7","78.7","257.4","728.0","151.1","1836.8"
"84","2009","11","Tamil Nadu","South Arcot / Cuddalore","20.2","0.0","69.1","36.6","21.3","39.0","61.4","125.4","105.9","54.3","372.5","163.1","1068.8"
"84","2010","11","Tamil Nadu","South Arcot / Cuddalore","2.3","0.0","0.0","0.6","137.5","68.5","36.3","149.9","108.2","145.4","553.3","345.0","1547.0"
"84","2011","11","Tamil Nadu","South Arcot / Cuddalore","45.2","24.8","0.0","105.2","15.4","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"84","2012","11","Tamil Nadu","South Arcot / Cuddalore","5.6","0.0","5.1","14.8","24.0","2.4","55.4","78.6","109.1","479.6","94.3","13.9","882.8"
"84","2013","11","Tamil Nadu","South Arcot / Cuddalore","0.1","21.2","28.8","0.1","30.5","51.7","38.1","239.2","125.4","114.8","236.7","91.1","977.7"
"84","2014","11","Tamil Nadu","South Arcot / Cuddalore","1.9","13.7","0.0","0.0","174.1","52.4","41.6","169.2","69.5","309.7","238.0","147.8","1217.9"
"84","2015","11","Tamil Nadu","South Arcot / Cuddalore","14.7","0.0","0.4","64.1","95.7","72.2","83.3","88.1","46.7","99.1","726.4","415.0","1705.7"
"85","1966","11","Tamil Nadu","North Arcot / Vellore","23.8","0.0","0.0","6.5","63.3","67.3","78.7","149.0","152.0","248.2","426.4","60.3","1275.5"
"85","1967","11","Tamil Nadu","North Arcot / Vellore","35.0","0.0","52.4","4.4","94.8","64.4","112.5","126.6","126.7","97.7","89.3","241.5","1045.2"
"85","1968","11","Tamil Nadu","North Arcot / Vellore","0.0","0.0","2.4","73.2","21.7","58.1","47.3","46.0","176.9","67.7","50.3","57.8","601.3"
"85","1969","11","Tamil Nadu","North Arcot / Vellore","0.0","0.0","0.0","1.2","107.9","58.2","104.7","196.6","35.0","397.0","197.4","52.0","1150.0"
"85","1970","11","Tamil Nadu","North Arcot / Vellore","0.0","3.3","0.6","12.6","72.9","90.2","240.5","147.4","171.3","183.0","132.9","1.0","1055.8"
"85","1971","11","Tamil Nadu","North Arcot / Vellore","3.3","7.1","16.5","48.6","101.9","19.9","190.0","121.9","80.2","226.8","65.3","75.4","956.8"
"85","1972","11","Tamil Nadu","North Arcot / Vellore","5.0","0.0","0.0","2.3","127.7","110.6","24.6","33.1","115.9","218.3","97.9","272.1","1007.4"
"85","1973","11","Tamil Nadu","North Arcot / Vellore","0.0","0.0","0.0","4.7","69.7","42.4","121.5","149.0","210.1","158.0","48.2","61.1","864.7"
"85","1974","11","Tamil Nadu","North Arcot / Vellore","0.0","0.4","2.3","2.7","74.2","71.2","161.7","66.0","222.6","194.8","43.1","6.2","845.1"
"85","1975","11","Tamil Nadu","North Arcot / Vellore","5.6","0.0","14.8","1.1","86.3","53.0","166.2","134.9","185.3","215.3","155.2","3.2","1020.8"
"85","1976","11","Tamil Nadu","North Arcot / Vellore","4.7","0.0","0.0","12.7","29.6","60.0","150.5","334.6","60.4","211.8","269.9","21.7","1155.9"
"85","1977","11","Tamil Nadu","North Arcot / Vellore","0.9","5.6","1.2","16.4","59.9","99.5","96.1","271.5","91.0","212.2","366.4","0.9","1221.6"
"85","1978","11","Tamil Nadu","North Arcot / Vellore","0.2","16.3","0.0","50.5","41.3","23.5","85.6","48.1","282.9","115.6","130.4","182.4","976.9"
"85","1979","11","Tamil Nadu","North Arcot / Vellore","0.4","23.0","0.5","4.3","33.2","48.8","113.1","55.4","188.4","85.6","388.2","13.9","954.8"
"85","1980","11","Tamil Nadu","North Arcot / Vellore","1.2","0.0","0.0","1.1","43.9","16.9","67.5","142.9","37.7","54.3","107.3","48.2","521.0"
"85","1981","11","Tamil Nadu","North Arcot / Vellore","5.9","0.0","40.5","15.4","66.8","60.9","153.0","180.8","163.7","248.5","43.8","56.9","1036.5"
"85","1982","11","Tamil Nadu","North Arcot / Vellore","0.0","0.0","3.2","9.9","58.6","73.0","49.5","47.8","131.7","78.3","179.3","0.5","631.7"
"85","1983","11","Tamil Nadu","North Arcot / Vellore","0.0","0.0","8.0","8.5","66.6","90.2","105.6","225.7","278.4","94.8","33.2","170.1","1081.1"
"85","1984","11","Tamil Nadu","North Arcot / Vellore","7.8","118.6","57.5","23.7","22.6","11.1","267.2","15.0","163.2","156.3","101.5","65.0","1009.5"
"85","1985","11","Tamil Nadu","North Arcot / Vellore","30.3","0.0","3.7","15.6","23.6","100.1","149.0","164.2","154.0","116.1","265.7","27.6","1050.0"
